DEM数据文件,经度,纬度,起始角度,终止角度,视点高度,SPDERL算法整体错误率,参考线改进后算法整体错误率
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.16291666666667,41.58375,306.6480268388661,356.99094722675864,100,0.0,0.0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.09208333333333,28.37569444444444,16.887893076067858,241.02109478674643,110,0.014380435718591234,0.010936019977611297
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.46597222222222,34.22680555555556,113.8919283510079,151.96653474962295,110,0.00503845133916733,0.00477326968973747
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.81652777777778,41.11375,240.74771336593014,330.5606054512882,110,0.0014265335235378032,0.0014265335235378032
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.72791666666667,28.580972222222222,247.11226056418587,272.0529990848617,120,0.1626559714795009,0.0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.0201388888889,34.79986111111111,330.1792108667355,355.3167528674235,120,0.0,0.0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.59736111111111,41.23291666666667,42.46693696373435,334.68060660642095,120,0.026541864341582254,0.018976791896396974
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.39319444444445,28.24458333333333,190.89149386216826,219.73732463261865,130,0.003186404673393521,0.003186404673393521
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.19208333333334,34.18902777777778,343.7858977146005,352.7806244113075,130,0.0,0.0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.69958333333334,41.548750000000005,359.29414039361103,359.35139012487826,130,0.0,0.0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.46597222222222,28.392638888888886,77.05232253817503,121.60419391742809,140,0.0006590509666080844,0.0006590509666080844
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6876388888889,34.04152777777778,43.64781760485407,261.2807031938129,140,0.018483974902492793,0.013820586739019841
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.57319444444445,41.64541666666667,225.27645309362495,353.52171292922003,140,0.8615819209039548,0.011299435028248588
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.33319444444444,28.13347222222222,105.80542139489373,223.27122107599178,150,0.0030884265279583875,0.002925877763328999
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.56291666666667,34.24208333333333,52.131135982850296,76.14186087692221,150,0.0016181229773462784,0.0016181229773462784
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.80097222222223,41.520694444444445,255.74433999346863,299.5359550061175,150,0.23640819964349377,0.23640819964349377
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.53430555555556,28.79486111111111,246.8407621849256,324.79585633843965,160,0.0660377358490566,0.000725689404934688
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.04652777777778,34.564861111111114,233.35902541029444,357.5651178131571,160,0.8770161290322581,0.006358560794044665
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.23541666666667,41.49763888888889,285.3741517930838,346.6429869659355,160,0.0035070140280561123,0.0027555110220440883
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.27736111111112,28.446805555555553,292.602420916472,313.1857572215115,170,0.0018427518427518428,0.0018427518427518428
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.60680555555557,34.13875,180.90901395769978,234.14526844171075,170,0.6155963302752293,0.6155963302752293
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.61847222222222,41.41319444444445,27.39679090724128,345.3896593068401,170,0.008202975963372758,0.008139387002416381
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.50930555555556,28.196527777777778,237.915449628076,341.4338187050588,180,0.0030201342281879194,0.0030201342281879194
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.40013888888889,34.50625,79.82053476446633,189.28629715428337,180,0.005642217059409226,0.005310321938267508
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.01569444444445,41.64680555555556,57.451501185163046,328.13825222538287,180,0.0014126289023873428,0.0014126289023873428
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.61791666666667,28.207638888888887,240.49593098837835,287.98868311624904,190,0.2374780316344464,0.2374780316344464
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.31347222222223,34.273472222222225,72.83154149454643,98.84215026597212,190,0.0,0.0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.32152777777779,41.062083333333334,348.3615378684461,355.0371955731841,190,0.0,0.0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.55458333333334,28.342916666666664,128.55376268545317,181.2838358352086,200,0.0010578279266572638,0.0010578279266572638
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.53319444444445,34.64319444444445,347.2995958391265,358.5204081948525,200,0.014119601328903655,0.014119601328903655
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.54541666666667,41.41236111111111,354.661248757827,355.1997376477911,200,0.0004152823920265781,0.0004152823920265781
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.51097222222222,28.327638888888888,19.255315464652725,51.05450472523052,210,0.0018552875695732839,0.0018552875695732839
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.18486111111112,34.31013888888889,275.8316678998247,290.36936658525656,210,0.009846827133479213,0.002188183807439825
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.20930555555556,41.77652777777778,216.99067183223968,245.68135947404411,210,0.0005938242280285036,0.0002969121140142518
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.54125,28.49513888888889,225.65841487100678,248.15292819608476,220,0.16467576791808874,0.0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.24875,34.28402777777778,248.58670793041102,349.0743247531956,220,0.0031959092361776927,0.003036113774368808
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.29986111111111,41.15708333333333,227.66017752915388,257.20447233067745,220,0.0017064846416382253,0.0017064846416382253
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.77819444444445,28.447916666666664,189.5628282106122,274.02386655673513,230,0.08685824991927672,0.08685824991927672
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.52458333333334,34.628750000000004,34.156102594228216,280.2034846455057,230,0.31957522123893806,0.0038938053097345134
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.62652777777778,41.160694444444445,229.9389364772007,253.03574317368944,230,0.0008775778850372971,0.0008775778850372971
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.71625,28.72847222222222,272.16075864467194,351.48297049035284,240,0.013221990257480862,0.013221990257480862
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.14763888888889,34.71208333333333,27.05875242585259,174.99921656063196,240,0.0033548040794417608,0.0033548040794417608
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.05541666666667,41.31791666666667,119.87455797364979,339.1703361186768,240,0.45835887555828003,0.4582713022156056
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.73986111111111,28.131805555555555,161.13518901762706,239.84682970636425,250,0.002690100430416069,0.002690100430416069
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.65319444444445,34.423750000000005,48.8082145224064,51.50569600579735,250,0.0,0.0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.42958333333334,41.513194444444444,185.65763196686996,314.65010456251997,250,0.9489683414710978,0.9489683414710978
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.77847222222223,28.36263888888889,209.3621467242908,280.39250308551834,260,0.00036075036075036075,0.00036075036075036075
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.56125,34.488194444444446,327.6803065978727,339.82630615686355,260,0.0004152823920265781,0.0004152823920265781
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.69652777777779,41.42319444444445,238.71169840404752,348.8127189113251,260,0.822627037392138,0.001757750079897731
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.41402777777779,28.654027777777777,95.67727048533627,331.5639623986267,270,0.3648090380237754,0.0187168029677093
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.77597222222222,34.791250000000005,108.80933704287844,126.52011976305039,270,0.00787878787878788,0.00787878787878788
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.50319444444445,41.79763888888889,284.74174269650536,333.88232429071746,270,0.0007606490872210953,0.0007606490872210953
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.03125,28.302916666666665,253.17152705569006,358.2061255804273,280,0.015834348355663823,0.015682095006090135
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.70902777777778,34.73791666666667,58.1301214984513,171.45023399865136,280,0.0023745448788982113,0.0023745448788982113
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.71569444444445,41.694583333333334,305.1112582226111,317.2234971954771,280,0.002331002331002331,0.002331002331002331
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.70375,28.76013888888889,278.43043697341784,341.02101149143476,290,0.01469890943575154,0.013276434329065908
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.05680555555556,34.69791666666667,113.80893260263477,354.00463716880404,290,0.02582964139429909,0.00016718214494691966
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.41736111111112,41.40486111111111,320.3712179649277,329.47298281187517,290,0.0004152823920265781,0.0004152823920265781
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.57347222222222,28.663194444444443,160.1345443301395,174.97150966007365,300,0.003740648379052369,0.003740648379052369
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.70347222222223,34.51041666666667,47.858032293586504,198.7161355267658,300,0.000885053656377918,0.0007744219493306782
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.00486111111111,41.15041666666667,35.38361649054109,261.7224800553427,300,0.014963441591566061,0.011647678966162218
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.10208333333334,28.59708333333333,38.76832863537282,253.51340067131298,310,0.013217361644069243,0.011938262130127057
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.81541666666668,34.83097222222222,331.7165772348777,344.3863999408343,310,0.0,0.0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.31486111111111,41.602361111111115,301.353510030634,348.38359463034175,310,0.0011547344110854503,0.0008660508083140878
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.35347222222222,28.779305555555553,88.2114785931971,182.16233180731894,320,0.017922336541652838,0.0167053877641332
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.31486111111111,34.30902777777778,174.01786492670232,246.0886269881076,320,0.002332167249708479,0.002165583874729302
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.72347222222223,41.68625,61.970324797153154,351.7784745974808,320,0.4953521032568715,0.4948170935598208
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.24097222222223,28.189027777777778,239.83884391235267,249.85449047170414,330,0.0,0.0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.61569444444444,34.70152777777778,333.8233752330883,356.21516872504566,330,0.005398671096345515,0.005398671096345515
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.68652777777778,41.28263888888889,90.6602598121723,220.40406251951805,330,0.03688769414575866,0.03375149342891278
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.73847222222223,28.06513888888889,266.54025112167966,267.83211151826214,340,0.011092150170648464,0.0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.40430555555557,34.13319444444445,263.56363240415646,356.8675923943199,340,0.6959228135698724,0.0003112356053532524
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5501388888889,41.395694444444445,132.02951248064545,335.77819997881556,340,0.6087223049303792,0.6087223049303792
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.8001388888889,28.028194444444445,1.0459102783497887,23.437684367457074,350,0.09982014388489209,0.07284172661870504
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.80875,34.02402777777778,142.8002274158857,150.2760251650644,350,0.0,0.0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.69430555555556,41.22625,317.015128238586,351.1688251330319,350,0.002134927412467976,0.002134927412467976
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.51708333333333,28.391527777777778,198.36419672380208,355.82210223520394,360,0.004845924453280318,0.004845924453280318
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6726388888889,34.65625,135.95887184756575,220.42185488773765,360,0.0,0.0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.79402777777779,41.20708333333334,253.6593829647507,356.8238256150994,360,0.746031746031746,0.0010893246187363835
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.37069444444445,28.179583333333333,33.639527534015144,238.92013861566448,370,0.00521629642953503,0.00512636028419822
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.11680555555556,34.714305555555555,138.07374407009522,155.27059212560764,370,0.0,0.0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.45097222222223,41.49041666666667,195.10323519383596,329.5903564715269,370,0.9563559322033899,0.9563559322033899
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.75180555555556,28.365416666666665,35.77099215983785,270.7311375418114,380,0.14967860422405876,0.14699441972169244
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.49458333333334,34.17041666666667,349.85917293288674,356.3522558012035,380,0.00041562759767248546,0.0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.40819444444445,41.45291666666667,31.713995462849237,311.4178144452198,380,0.009535245091114565,0.009040824975278994
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.18263888888889,28.072916666666664,90.30567351567315,196.9248221483372,390,0.030759951749095297,0.029101326899879373
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.32319444444445,34.82541666666667,193.4957592010811,359.60049482078637,390,0.9821146124832705,0.000973354422679158
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.24986111111112,41.49041666666667,173.83722127405667,311.5358238469496,390,0.6921791443850267,0.6851604278074866
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.34736111111111,28.018472222222222,80.74129220183514,99.49099448191953,400,0.0,0.0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.44986111111112,34.71263888888889,203.64029959587415,263.04714712629595,400,0.8425451604205986,0.8425451604205986
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.25152777777778,41.65763888888889,207.9173218110878,226.07484590258022,400,0.0014845605700712589,0.0011876484560570072
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.12791666666668,28.321805555555553,49.00298945182159,215.63504622314127,410,0.023562779535289624,0.020399258208792407
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.47597222222223,34.49402777777778,114.60339403528504,141.3779157032814,410,0.00026504108136761196,0.00026504108136761196
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.12125,41.80875,148.7379684830162,152.84001408767978,410,0.0,0.0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.74986111111112,28.778194444444445,355.98358070034925,358.696314831216,420,0.0,0.0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.34402777777778,34.65708333333333,224.31477264661498,306.22380976258216,420,0.0001793400286944046,0.0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.10736111111112,41.11347222222223,171.56542172092523,328.3686353892044,420,0.6872,0.0149
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.60208333333334,28.404305555555553,184.60174998161006,240.8470575806173,430,0.5921114785073217,0.5921114785073217
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.43986111111111,34.52708333333334,4.812220275642476,309.06534064657393,430,0.0008698561391769822,0.000936768149882904
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.68597222222223,41.63513888888889,115.25587786715535,233.80357424166488,430,0.0018444948921679909,0.0018444948921679909
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.04486111111112,28.002916666666664,261.35035136038505,305.7027319543841,440,0.267825311942959,0.267825311942959
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.82486111111112,34.699305555555554,31.24572975409609,102.21806786844208,440,0.0007092198581560284,0.0005319148936170213
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.26847222222223,41.463750000000005,186.47105883953563,346.6228427127652,440,0.9880563238622077,0.0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.56180555555557,28.388194444444444,280.1669213606299,325.3142689496923,450,0.010943579766536964,0.009727626459143969
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.08152777777778,34.148472222222225,319.48732708066615,344.42708323544446,450,0.0008305647840531562,0.0008305647840531562
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.22513888888889,41.331805555555555,87.76891592964877,302.47059854363266,450,0.021195194735633943,0.019664855765552068
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.5326388888889,28.38486111111111,346.2570097768855,359.6709430005679,460,0.0,0.0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7651388888889,34.277638888888895,257.3078954482121,268.7848809352854,460,0.18430034129692832,0.0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.72236111111111,41.05791666666667,302.3786765176147,336.0204200792378,460,0.0017321016166281756,0.001443418013856813
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.70819444444444,28.625138888888888,40.76420871883232,204.2648350364386,470,0.01411110006956176,0.011626751465765675
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.42430555555556,34.041250000000005,306.6639067171998,334.36876763491597,470,0.0002915451895043732,0.0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.23680555555556,41.26763888888889,110.21850024604167,152.68215632037584,470,0.0,0.0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.08180555555556,28.395138888888887,317.2949890910466,318.7649265688221,480,0.02616279069767442,0.02616279069767442
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.54680555555557,34.64902777777778,257.8393350239301,354.5592612319052,480,0.7246810521341943,0.00031501023783272954
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.37875000000001,41.09152777777778,190.66256069185488,253.95328950704132,480,0.7128395061728395,0.7128395061728395
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.21875,28.365972222222222,78.04741692747353,158.13030413153177,490,0.002862434753325476,0.002694056238423977
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.29013888888889,34.19847222222222,225.54872904791608,351.5757368270142,490,0.00015855398763278897,0.0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.50430555555556,41.132083333333334,224.8064250268982,272.81987841687334,490,0.3969521044992743,0.3969521044992743
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.61819444444446,28.330972222222222,154.99788066270955,220.27704649953102,500,0.0010984182776801407,0.0010984182776801407
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.48152777777779,34.348194444444445,242.75119168376332,267.99553787382246,500,0.43813993174061433,0.43813993174061433
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6601388888889,41.54375,18.242148205197356,95.89076485518994,500,0.00532258064516129,0.00532258064516129
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.02458333333334,28.442638888888887,52.46294854759447,331.06314610857567,510,0.3351146111657995,0.3305442272535508
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.77847222222223,34.17875,98.2303589524665,291.2427942014772,510,9.216589861751152e-05,9.216589861751152e-05
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.22041666666667,41.74152777777778,150.68931872452683,357.1661304557799,510,0.01362673786944112,0.0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.08847222222222,28.590138888888887,53.89573965072203,147.76781027992504,520,0.0007092198581560284,0.0007092198581560284
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.11791666666667,34.39125,11.136184119583792,120.42929607876242,520,0.00031635558367605187,0.00015817779183802593
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.71597222222223,41.264583333333334,37.59620059798708,356.66007918152354,520,0.0058808963724155,0.005818992200074285
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.24347222222222,28.40347222222222,199.15413484279244,292.01368383802964,530,0.006040268456375839,0.00587248322147651
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.31208333333333,34.332638888888894,228.12084954268457,299.8734817267949,530,0.0,0.0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.34291666666667,41.428472222222226,313.775263814395,343.95663644698504,530,0.0008660508083140878,0.0005773672055427252
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.13958333333333,28.596249999999998,2.207296738047604,46.643123786555805,540,0.025516121549524474,0.025516121549524474
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.69069444444445,34.37986111111111,209.22181065571218,237.0077206295238,540,0.0002941176470588235,0.0
