DEM数据文件,经度,纬度,起始角度,终止角度,视点高度,SPDERL算法耗时(秒),R3算法耗时(秒)
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.92976538474764,28.77010706533684,345.6247865574785,348.3369366462061,1,0.119,38.722697,data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.27401349806347,28.30654809528543,180.96232495067156,348.8072678200801,1,0.163154,36.111134
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.92976538474764,28.77010706533684,345.6247865574785,348.3369366462061,1,0.119,38.722697,data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.27401349806347,28.30654809528543,180.96232495067156,348.8072678200801,1,0.163154,36.111134
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.17804229900496,34.72433960851261,349.4820618012357,357.0717955252725,1,0.044999,32.163266,data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.43420540165235,34.89314884251623,98.54813286415089,355.40647373796577,1,0.242198,36.545265
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.17804229900496,34.72433960851261,349.4820618012357,357.0717955252725,1,0.044999,32.163266,data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.43420540165235,34.89314884251623,98.54813286415089,355.40647373796577,1,0.242198,36.545265
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.9386712319568,41.280925321178245,130.97454198927798,354.2698837255241,1,0.216,37.87188,data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.44129364426847,41.72112436843575,35.86373086947164,88.03676919694388,1,0.068001,41.510589
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.9386712319568,41.280925321178245,130.97454198927798,354.2698837255241,1,0.216,37.87188,data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.44129364426847,41.72112436843575,35.86373086947164,88.03676919694388,1,0.068001,41.510589
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.9457904149125,28.668028199735648,165.5562470804613,262.9305990525419,0,0.11657,34.052324,data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.36903971540609,28.80732364551968,30.809547661907022,100.81499978678113,0,0.110002,42.416045
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.9457904149125,28.668028199735648,165.5562470804613,262.9305990525419,0,0.11657,34.052324,data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.36903971540609,28.80732364551968,30.809547661907022,100.81499978678113,0,0.110002,42.416045
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.66323829752723,34.10329789577858,342.60769671387953,343.2086165482674,0,0.045,43.211703,data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.33466135633242,34.11310466326511,58.849456646548255,357.05025399116363,0,0.264999,33.775569
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.66323829752723,34.10329789577858,342.60769671387953,343.2086165482674,0,0.045,43.211703,data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.33466135633242,34.11310466326511,58.849456646548255,357.05025399116363,0,0.264999,33.775569
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.94423665455469,41.294894287470434,271.07984450665134,333.31338456812915,0,0.091653,33.7733,data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.60111967393874,41.84649607004883,124.45952816505581,343.72245982713764,0,0.213012,32.058048
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.94423665455469,41.294894287470434,271.07984450665134,333.31338456812915,0,0.091653,33.7733,data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.60111967393874,41.84649607004883,124.45952816505581,343.72245982713764,0,0.213012,32.058048
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.37521836847066,28.534569438774582,356.5674889536405,356.9845583370619,10,0.047,32.4173,data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.60519116830967,28.920839353468978,130.24526304332355,242.31576287512004,10,0.119,31.379184
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.37521836847066,28.534569438774582,356.5674889536405,356.9845583370619,10,0.047,32.4173,data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.60519116830967,28.920839353468978,130.24526304332355,242.31576287512004,10,0.119,31.379184
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.38326280256747,34.55209470193482,85.80841099875963,218.20642227602028,10,0.163,32.021966,data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.28872510059841,34.4009378259577,256.03489502304325,298.50035725592284,10,0.083,32.967345
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.38326280256747,34.55209470193482,85.80841099875963,218.20642227602028,10,0.163,32.021966,data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.28872510059841,34.4009378259577,256.03489502304325,298.50035725592284,10,0.083,32.967345
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.85430822816433,41.222518016950445,289.7724754009007,353.8751400090523,10,0.069,38.648007,data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.45203987278101,41.1579908761262,59.52078164744581,234.7843747992724,10,0.249987,40.66223
