DEM ˝æ›Œƒº˛,æ≠∂»,Œ≥∂»,∆ ºΩ«∂»,÷’÷πΩ«∂», ”µ„∏ﬂ∂»,1¡⁄”Ú£®XPDERL£©,2¡⁄”Ú£®XPDERL£©,3¡⁄”Ú£®XPDERL£©,4¡⁄”Ú£®XPDERL£©,5¡⁄”Ú£®XPDERL£©,6¡⁄”Ú£®XPDERL£©,7¡⁄”Ú£®XPDERL£©,X8¡⁄”Ú£®XPDERL£©,9¡⁄”Ú£®XPDERL£©,10¡⁄”Ú£®XPDERL£©,1¡⁄”Ú£®Our£©,2¡⁄”Ú£®Our£©,3¡⁄”Ú£®Our£©,4¡⁄”Ú£®Our£©,5¡⁄”Ú£®Our£©,6¡⁄”Ú£®Our£©,7¡⁄”Ú£®Our£©,X8¡⁄”Ú£®Our£©,9¡⁄”Ú£®Our£©,10¡⁄”Ú£®Our£©,1¡⁄”Ú£®XDraw£©,2¡⁄”Ú£®XDraw£©,3¡⁄”Ú£®XDraw£©,4¡⁄”Ú£®XDraw£©,5¡⁄”Ú£®XDraw£©,6¡⁄”Ú£®XDraw£©,7¡⁄”Ú£®XDraw£©,8¡⁄”Ú£®XDraw£©,9¡⁄”Ú£®XDraw£©,10¡⁄”Ú£®XDraw£©
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.4780237,28.47830147,167.427211,193.7207179,3,0.000256559,0.000163966,6.17E-05,2.51E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09E-05,1.93E-06,0,0,0,0,0,0,0,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.28341522,28.283693,271.757143,275.504994,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019419367,0.017586806,0.01539159,0.014270833,0.012943673,0.011608796,0.010632716,0.0096875,0.008981481,0.008234954
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.67505391,28.67533169,119.6026319,146.9864519,3,0,0,0,0,0,0,0,0,0,0,1.93E-06,0,0,0,0,0,0,0,0,0,0.000418596,0.000372299,0.000270062,0.000198688,0.000121528,6.37E-05,1.93E-05,0,0,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.40632203,28.4065998,291.6665057,320.7988053,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000659722,0.000530478,0.000383873,0.000347222,0.000241127,0.000144676,7.72E-05,2.70E-05,0,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.46825135,28.46852913,354.8310445,357.9155664,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000489969,0.000231481,4.24E-05,0,0,0,0,0,0,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.18398319,28.18426096,100.9311074,136.6652033,3,0.000844907,0.000625,0.00039159,0.00027392,0.000152392,5.98E-05,3.86E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.12892403,28.12920181,331.3918789,351.6393079,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.35774572,28.3580235,351.8600867,352.8217963,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100309,6.75E-05,1.16E-05,0,0,0,0,0,0,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.81908386,28.81936164,93.98236353,107.8390169,3,4.05E-05,5.79E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007874228,0.006703318,0.005358796,0.004654707,0.003875386,0.003142361,0.002615741,0.002056327,0.001668596,0.001309799
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.16859867,28.16887644,134.3992678,217.6105544,3,0.005142747,0.00458912,0.003912037,0.003603395,0.003184799,0.002663966,0.002241512,0.001873071,0.001593364,0.001280864,1.93E-06,0,0,0,0,0,0,0,0,0,0.001008873,0.000727238,0.000439815,0.000277778,0.000127315,5.02E-05,0,0,0,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.12809539,28.12837317,86.00800187,233.2381924,3,8.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023341,0.000150463,5.79E-05,2.12E-05,0,0,0,0,0,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.30228859,28.30256637,283.4787966,338.8509665,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012669753,0.010802469,0.008466435,0.00726466,0.005954861,0.004926698,0.004359568,0.003680556,0.003321759,0.002723765
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.11138413,28.11166191,134.4191982,343.6593238,3,0.019018133,0.016427469,0.01353588,0.011819059,0.009917052,0.00787037,0.006537423,0.005474537,0.004739583,0.004133873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.81310566,28.81338344,323.6508678,339.0864488,3,2.89E-05,5.79E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239198,0.000113812,2.12E-05,1.93E-06,0,0,0,0,0,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.28761627,28.28789404,309.7381827,315.4251794,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00945409,0.008483796,0.007505787,0.006994599,0.006394676,0.005812114,0.005326003,0.004774306,0.004303627,0.003865741
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.75801932,28.7582971,275.0847117,302.7796934,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93E-06,0,0,0,0,0,0,0,0,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.19800294,28.19828072,243.9795021,315.8713506,3,0.000314429,0.000246914,0.000158179,0.000109954,4.63E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.32123142,28.3215092,332.0640205,336.7091196,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.55355269,28.55383047,49.21638339,336.3400905,3,0.000733025,0.000522762,0.000353009,0.000279707,0.000202546,0.000138889,8.68E-05,4.05E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.60844619,28.60872396,336.9394741,350.1973069,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.70421438,28.70449216,230.7289711,350.5218259,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000603781,0.000538194,0.000428241,0.000354938,0.00027392,0.000185185,0.000123457,6.56E-05,1.16E-05,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.4881988,28.48847658,346.2518086,352.7525574,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109954,4.63E-05,3.86E-06,0,0,0,0,0,0,0
