DEM数据文件,经度,纬度,起始角度,终止角度,视点高度,SPDERL算法整体错误率,参考线改进后算法整体错误率,总个数,pderl误差数量,optrl误差数量,可视率
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.80569444444446,28.66208333333333,143.4227738254002,350.4277121836043,0,0.0028495440729483282,0.0027545592705167173,10528,30,29
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.25541666666668,34.21736111111111,197.31484379197207,301.1652514568983,0,0.043824701195219126,0.043824701195219126,6024,264,264
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.94875,41.49347222222222,73.83721298628755,96.65320746500271,0,0.0,0.0,4487,0,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.61291666666668,28.73902777777778,142.76851659771373,301.560426839613,10,0.024955436720142603,0.0016711229946524064,8976,224,15
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.93041666666667,34.80125,284.94308296366717,337.3139483625646,10,0.03450025367833587,0.033231861998985285,3942,136,131
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.09430555555556,41.390972222222224,32.615107071611654,288.9383412639459,10,0.10518914358036845,0.09921248769512024,14222,1496,1411
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.60625,28.87125,359.907377909699,359.99908850096483,20,0.0,0.0,2408,0,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.37930555555556,34.37986111111111,31.45189751631975,37.852521287251044,20,0.007389162561576354,0.007389162561576354,1218,9,9
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.76819444444445,41.05402777777778,257.28771052184084,332.06879235263256,20,0.007489300998573466,0.007489300998573466,5608,42,42
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.57680555555557,28.53625,103.001469001004,197.04087812853982,30,0.0027463651050080775,0.0027463651050080775,6190,17,17
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.62625,34.125416666666666,184.52838023629573,235.95379688700635,30,0.0896599906846763,0.08942710759198882,4294,385,384
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.31708333333334,41.312083333333334,130.22624726828303,230.98144374622743,30,0.0017921146953405018,0.0017921146953405018,6696,12,12
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.15125,28.544583333333332,219.26941219496078,222.77594573730673,40,0.001682085786375105,0.001682085786375105,1189,2,2
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.13902777777778,34.79652777777778,342.2277035332516,353.86837060623157,40,0.0,0.0,2406,0,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.24486111111112,41.07208333333334,99.16512206142262,226.67702504958277,40,0.0076387941617787475,0.007502387123175556,7331,56,55
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.76652777777778,28.746805555555554,318.69549156845767,333.9661456637182,50,0.0024916943521594683,0.0024916943521594683,2408,6,6
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.93291666666667,34.40375,172.1013032663365,302.610246373256,50,0.01927361853832442,0.01838235294117647,8976,173,165
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.43680555555557,41.49347222222222,138.63097116675965,326.2255143716451,50,0.509501900380076,0.5094018803760753,9998,5094,5093
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.96458333333334,28.443194444444444,10.308025109848625,57.90904686617276,60,0.017744287797763734,0.01750121536217793,4114,73,72
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2826388888889,34.69402777777778,162.43569383555064,275.09946407251084,60,0.43516042780748665,0.43516042780748665,8976,3906,3906
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.14597222222223,41.35541666666667,342.6326392052902,352.6413671349698,60,0.0016611295681063123,0.0016611295681063123,2408,4,4
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.06430555555556,28.160138888888888,26.279314162635202,118.43836310376994,70,0.0011620185922974768,0.0011620185922974768,6024,7,7
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.87208333333334,34.187083333333334,199.6465170160702,353.2614799416907,70,0.03660265498131202,0.03660265498131202,7759,284,284
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.62319444444445,41.447361111111114,153.49883788453673,216.2781230826418,70,0.0010984182776801407,0.0010984182776801407,4552,5,5
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.92958333333334,28.75986111111111,10.024787067150696,293.5607965024681,80,0.18281745228943286,0.017600647380133522,14829,2711,261
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.81847222222223,34.11625,17.553716614724966,123.90799884079827,80,0.01938239159001314,0.01938239159001314,6088,118,118
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.39180555555556,41.877361111111114,60.920060792766996,325.1108489342887,80,0.2271150442477876,0.05529203539823009,14125,3208,781
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.07708333333333,28.664027777777775,128.9883820918371,139.90430323016142,90,0.0005830903790087463,0.0002915451895043732,3430,2,1
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.98041666666667,34.361250000000005,235.44004812405407,339.7376788761088,90,0.01459731543624161,0.01459731543624161,5960,87,87
